품종,나이,산책시간(시간),체중,성별,중성화여부,색상,음수량,성별_라벨링,중성화_라벨링,크기,크기_라벨링
시베리안허스키,2,1.0,18.0,M,N,"회색,흰색",1170.0,1,0,중,1
시베리안허스키,2,1.0,19.0,M,N,검정,1235.0,1,0,중,1
시베리안허스키,1,1.0,21.0,M,Y,"검은색,흰색",1365.0,1,1,대,2
시베리안허스키,1,1.0,22.0,M,N,흑백색,1430.0,1,0,대,2
시베리안허스키,1,1.0,17.5,F,N,"흑색, 백색",1137.5,0,0,중,1
시베리안허스키,0,0.8,28.0,M,N,회/흰,1820.0,1,0,대,2
시츄,13,0.5,7.5,M,Y,갈백,487.5,1,1,소,0
시츄,12,0.5,3.2,F,N,"흰색, 갈색",208.0,0,0,소,0
시츄,12,0.5,4.0,M,Y,갈백,260.0,1,1,소,0
시츄,12,0.5,5.7,F,N,"갈색, 백색",370.5,0,0,소,0
시츄,12,0.5,6.0,M,Y,흰색.갈색,390.0,1,1,소,0
시츄,12,0.5,6.0,M,Y,갈백흑,390.0,1,1,소,0
시츄,12,0.5,6.0,M,N,갈백,390.0,1,0,소,0
시츄,10,0.5,5.1,M,Y,백갈,331.5,1,1,소,0
시츄,10,0.5,5.6,M,N,백갈색,364.0,1,0,소,0
시츄,10,0.5,7.2,M,Y,"백색, 갈색",468.0,1,1,소,0
시츄,9,0.5,3.8,M,Y,"갈색, 흰색",247.0,1,1,소,0
시츄,9,0.5,4.0,M,N,갈흑백,260.0,1,0,소,0
시츄,8,0.5,6.0,M,Y,"흰색,회색",390.0,1,1,소,0
시츄,8,0.5,7.0,M,N,검/흰,455.0,1,0,소,0
시츄,8,0.5,8.5,M,Y,갈/흰,552.5,1,1,소,0
시츄,7,0.8,4.0,M,N,흑백,260.0,1,0,소,0
시츄,7,0.8,4.8,F,N,흰/갈,312.0,0,0,소,0
시츄,7,0.8,5.0,M,N,"흰색, 갈색",325.0,1,0,소,0
시츄,7,0.8,7.1,M,Y,갈백,461.5,1,1,소,0
시츄,7,0.8,8.1,M,Y,갈백,526.5,1,1,소,0
시츄,6,0.8,5.0,M,Y,갈백,325.0,1,1,소,0
시츄,6,0.8,5.2,F,N,"흑색, 갈색, 백색",338.0,0,0,소,0
시츄,6,0.8,5.4,M,Y,"갈색, 백색",351.0,1,1,소,0
시츄,6,0.8,6.8,F,N,흰/갈,442.0,0,0,소,0
시츄,5,0.8,4.0,F,N,츄,260.0,0,0,소,0
시츄,5,0.8,5.3,M,N,흰갈색,344.5,1,0,소,0
시츄,5,0.8,5.5,M,N,"갈색, 백색",357.5,1,0,소,0
시츄,5,0.8,6.2,M,Y,흰갈,403.0,1,1,소,0
시츄,5,0.8,7.2,M,N,갈백색,468.0,1,0,소,0
시츄,4,0.8,4.0,M,N,흑백,260.0,1,0,소,0
시츄,4,0.8,5.2,F,N,"흰색, 갈색",338.0,0,0,소,0
시츄,4,0.8,5.9,M,Y,갈색+흰색,383.5,1,1,소,0
시츄,4,0.8,6.0,F,N,흰회색,390.0,0,0,소,0
시츄,4,0.8,7.0,F,N,흰색,455.0,0,0,소,0
시츄,3,0.8,3.5,M,N,"흰색, 갈색",227.5,1,0,소,0
시츄,3,0.8,3.5,F,N,갈백,227.5,0,0,소,0
시츄,3,0.8,5.0,F,N,"흰,갈",325.0,0,0,소,0
시츄,3,0.8,5.7,M,N,갈백색,370.5,1,0,소,0
시츄,3,0.8,6.0,M,Y,갈흑백,390.0,1,1,소,0
시츄,3,0.8,6.0,M,Y,흑백,390.0,1,1,소,0
시츄,3,0.8,6.0,M,Y,"흰색,갈색",390.0,1,1,소,0
시츄,3,0.8,6.4,M,Y,갈백색,416.0,1,1,소,0
시츄,2,0.8,4.0,M,N,흰색 검정,260.0,1,0,소,0
시츄,2,0.8,5.2,M,N,검/흰,338.0,1,0,소,0
시츄,1,0.8,4.6,M,Y,갈백,299.0,1,1,소,0
시츄,0,0.5,3.0,M,N,갈백흑,195.0,1,0,소,0
아메리칸 아키다,3,1.0,30.0,M,N,"흰색, 흑갈색",1950.0,1,0,대,2
아메리칸 아키다,1,1.0,27.0,M,N,"흑색, 크림색",1755.0,1,0,대,2
아메리칸 코카 스파니엘,1,1.0,7.0,M,N,크림색,455.0,1,0,소,0
아메리칸 핏불 테리어,1,1.5,28.0,M,N,검,1820.0,1,0,대,2
아메리칸불리,7,1.0,18.5,M,N,검정색,1202.5,1,0,중,1
아메리칸불리,4,1.0,20.0,M,N,검정,1300.0,1,0,대,2
아메리칸불리,3,1.0,21.0,M,N,검은색,1365.0,1,0,대,2
아메리칸불리,3,1.0,25.0,F,N,검정색,1625.0,0,0,대,2
아메리칸불리,3,1.0,15.0,M,N,갈색,975.0,1,0,중,1
아메리칸불리,3,1.0,16.0,M,N,회,1040.0,1,0,중,1
아메리칸불리,1,1.0,8.0,M,Y,흑백,520.0,1,1,소,0
아프간 하운드,4,1.0,22.3,M,N,"회색,검정.갈색",1449.5,1,0,대,2
알라스칸 말라뮤트,2,1.0,55.0,M,N,검/흰,3575.0,1,0,대,2
올드 잉글리쉬 쉽독,8,0.5,30.0,M,Y,회/흰,1950.0,1,1,대,2
올드 잉글리쉬 쉽독,3,1.0,25.0,F,N,흰색,1625.0,0,0,대,2
요크셔 테리어,13,0.5,2.8,M,Y,갈색,182.0,1,1,소,0
요크셔 테리어,12,0.5,3.4,F,Y,회색,221.0,0,1,소,0
요크셔 테리어,10,0.5,2.5,M,N,"크림색, 갈색",162.5,1,0,소,0
요크셔 테리어,10,0.5,2.5,M,Y,흑갈색,162.5,1,1,소,0
요크셔 테리어,10,0.5,3.0,M,Y,검갈,195.0,1,1,소,0
요크셔 테리어,10,0.5,3.1,F,N,회갈색,201.5,0,0,소,0
요크셔 테리어,10,0.5,3.3,F,N,회,214.5,0,0,소,0
요크셔 테리어,10,0.5,4.3,M,N,갈/검/흰,279.5,1,0,소,0
요크셔 테리어,9,0.5,3.5,M,Y,흑갈색,227.5,1,1,소,0
요크셔 테리어,9,0.5,4.6,M,Y,갈색 회색,299.0,1,1,소,0
요크셔 테리어,9,0.5,4.8,M,N,흑회색,312.0,1,0,소,0
요크셔 테리어,8,0.5,3.8,M,Y,갈검색,247.0,1,1,소,0
요크셔 테리어,8,0.5,5.0,M,Y,갈/검,325.0,1,1,소,0
요크셔 테리어,8,0.5,5.2,M,Y,짙은 갈색,338.0,1,1,소,0
요크셔 테리어,8,0.5,6.2,M,Y,"회,갈",403.0,1,1,소,0
요크셔 테리어,7,1.0,3.0,F,N,실버 갈색,195.0,0,0,소,0
요크셔 테리어,7,1.0,3.3,M,Y,"갈,검",214.5,1,1,소,0
요크셔 테리어,6,1.0,3.5,M,Y,갈흑백,227.5,1,1,소,0
요크셔 테리어,6,1.0,5.5,M,Y,은회색,357.5,1,1,소,0
요크셔 테리어,5,1.0,1.8,M,N,흑갈색,117.0,1,0,소,0
요크셔 테리어,5,1.0,2.0,M,N,검정회색 갈색,130.0,1,0,소,0
요크셔 테리어,5,1.0,3.0,M,Y,갈/회,195.0,1,1,소,0
요크셔 테리어,4,1.0,2.7,M,N,흑회색,175.5,1,0,소,0
요크셔 테리어,4,1.0,4.3,M,Y,"갈색,회색",279.5,1,1,소,0
요크셔 테리어,3,1.0,2.26,F,N,갈색,146.89999999999998,0,0,소,0
요크셔 테리어,3,1.0,4.2,M,N,검/갈,273.0,1,0,소,0
요크셔 테리어,2,1.0,3.0,F,N,검정실버,195.0,0,0,소,0
요크셔 테리어,1,1.0,1.84,M,Y,회색/옅은갈색,119.60000000000001,1,1,소,0
요크셔 테리어,0,0.8,3.0,F,N,갈/회,195.0,0,0,소,0
울프독,0,0.5,25.0,F,N,갈흑백,1625.0,0,0,대,2
웰시코기,5,1.0,10.5,M,Y,갈/흰,682.5,1,1,중,1
웰시코기,5,1.0,11.5,M,N,갈백색,747.5,1,0,중,1
웰시코기,5,1.0,12.0,M,Y,백 갈,780.0,1,1,중,1
웰시코기,5,1.0,12.0,M,Y,흰갈색,780.0,1,1,중,1
웰시코기,5,1.0,13.0,M,Y,갈/흰,845.0,1,1,중,1
웰시코기,5,1.0,15.0,M,Y,"갈색,흰색",975.0,1,1,중,1
웰시코기,5,1.0,16.0,F,N,"갈색, 백색",1040.0,0,0,중,1
웰시코기,5,1.0,7.0,M,N,검/갈/흰,455.0,1,0,소,0
웰시코기,4,1.0,10.0,M,Y,흰+갈,650.0,1,1,중,1
웰시코기,4,1.0,10.0,M,N,갈/흰/검,650.0,1,0,중,1
웰시코기,4,1.0,10.7,M,N,삼색,695.5,1,0,중,1
웰시코기,4,1.0,11.0,M,N,"황색, 흰색",715.0,1,0,중,1
웰시코기,4,1.0,11.5,F,N,"연갈색, 흰색",747.5,0,0,중,1
웰시코기,4,1.0,28.0,M,Y,갈/흰,1820.0,1,1,대,2
웰시코기,3,1.0,10.0,M,N,"연갈색, 흰색",650.0,1,0,중,1
웰시코기,3,1.0,10.5,M,N,"흰색, 연갈색",682.5,1,0,중,1
웰시코기,3,1.0,13.0,M,N,갈/흰,845.0,1,0,중,1
웰시코기,3,1.0,15.0,M,Y,연흰갈색,975.0,1,1,중,1
웰시코기,3,1.0,15.0,M,N,흰노랑색,975.0,1,0,중,1
웰시코기,3,1.0,15.5,M,Y,"갈색,흰색",1007.5,1,1,중,1
웰시코기,3,1.0,8.5,M,N,갈/흰,552.5,1,0,소,0
웰시코기,2,1.0,10.0,M,Y,"갈색, 백색",650.0,1,1,중,1
웰시코기,2,1.0,10.0,M,Y,갈백,650.0,1,1,중,1
웰시코기,2,1.0,11.0,M,Y,"갈색, 백색",715.0,1,1,중,1
웰시코기,2,1.0,12.5,M,N,"흰,갈",812.5,1,0,중,1
웰시코기,2,1.0,15.0,M,Y,"황색,흰색",975.0,1,1,중,1
웰시코기,2,1.0,5.2,M,N,갈/흰,338.0,1,0,소,0
웰시코기,2,1.0,8.0,M,N,갈/흰,520.0,1,0,소,0
웰시코기,2,1.0,8.7,F,N,"흰색,갈색",565.5,0,0,소,0
웰시코기,2,1.0,9.0,M,N,갈백,585.0,1,0,소,0
웰시코기,2,1.0,9.0,M,N,"황색,흰색",585.0,1,0,소,0
웰시코기,1,1.0,8.0,M,N,갈/흰,520.0,1,0,소,0
이탈리안 그레이 하운드,4,1.5,5.0,M,Y,갈백,325.0,1,1,소,0
이탈리안 그레이 하운드,3,1.5,10.0,M,Y,갈/흰,650.0,1,1,중,1
이탈리안 그레이 하운드,3,1.5,6.5,M,Y,흑회색,422.5,1,1,소,0
이탈리안 그레이 하운드,2,1.5,5.7,M,N,갈색,370.5,1,0,소,0
이탈리안 그레이 하운드,1,1.5,11.0,M,Y,회백색,715.0,1,1,중,1
잉글리쉬 세터,5,1.0,17.0,M,N,검/흰,1105.0,1,0,중,1
잉글리쉬 세터,2,1.0,15.3,M,N,백갈색,994.5,1,0,중,1
잭 러셀 테리어,1,1.5,10.0,M,N,갈백색,650.0,1,0,중,1
제페니즈칭,4,1.0,5.0,M,N,"흰색,검정",325.0,1,0,소,0
진도견,12,0.5,19.5,F,Y,갈색,1267.5,0,1,중,1
진도견,11,0.5,19.0,M,N,흰색,1235.0,1,0,중,1
진도견,10,0.5,15.0,F,N,흰색,975.0,0,0,중,1
진도견,8,0.5,30.0,M,N,흰색,1950.0,1,0,대,2
진도견,7,1.0,21.0,M,N,흰색,1365.0,1,0,대,2
진도견,7,1.0,15.0,M,N,하양,975.0,1,0,중,1
진도견,6,1.0,15.0,M,N,흰색,975.0,1,0,중,1
진도견,5,1.0,20.0,F,N,흰색,1300.0,0,0,대,2
진도견,5,1.0,20.0,F,N,황갈색,1300.0,0,0,대,2
진도견,5,1.0,24.0,M,N,연갈색,1560.0,1,0,대,2
진도견,5,1.0,15.0,F,N,흰색,975.0,0,0,중,1
진도견,5,1.0,7.0,F,N,갈흑,455.0,0,0,소,0
진도견,5,1.0,16.0,M,N,갈색,1040.0,1,0,중,1
진도견,5,1.0,19.0,M,Y,"백색, 갈색",1235.0,1,1,중,1
진도견,4,1.0,20.0,M,N,흰색,1300.0,1,0,대,2
진도견,4,1.0,21.0,M,N,흰색,1365.0,1,0,대,2
진도견,4,1.0,21.0,F,N,흰색,1365.0,0,0,대,2
진도견,4,1.0,23.0,M,N,블랙탄,1495.0,1,0,대,2
진도견,4,1.0,30.0,M,N,호피무늬,1950.0,1,0,대,2
진도견,4,1.0,30.0,M,N,갈색,1950.0,1,0,대,2
진도견,4,1.0,15.5,M,Y,갈색,1007.5,1,1,중,1
진도견,4,1.0,38.0,M,Y,백색,2470.0,1,1,대,2
진도견,4,1.0,17.0,M,N,하양,1105.0,1,0,중,1
진도견,4,1.0,17.0,M,N,흰색,1105.0,1,0,중,1
진도견,4,1.0,19.0,M,N,흰색,1235.0,1,0,중,1
진도견,3,1.0,20.0,M,N,검정,1300.0,1,0,대,2
진도견,3,1.0,20.0,M,N,흰색,1300.0,1,0,대,2
진도견,3,1.0,22.0,M,N,흰색,1430.0,1,0,대,2
진도견,3,1.0,11.0,M,N,미색,715.0,1,0,중,1
진도견,3,1.0,27.0,M,N,갈,1755.0,1,0,대,2
진도견,3,1.0,13.0,F,N,"갈색, 백색",845.0,0,0,중,1
진도견,3,1.0,13.0,F,N,하양,845.0,0,0,중,1
진도견,3,1.0,30.0,M,N,흰/갈,1950.0,1,0,대,2
진도견,3,1.0,14.0,F,N,흰색,910.0,0,0,중,1
진도견,3,1.0,14.8,M,N,백색,962.0,1,0,중,1
진도견,3,1.0,32.0,M,N,흰색,2080.0,1,0,대,2
진도견,3,1.0,15.0,F,N,갈색,975.0,0,0,중,1
진도견,3,1.0,16.0,M,N,흰색,1040.0,1,0,중,1
진도견,3,1.0,16.0,F,N,흰색,1040.0,0,0,중,1
진도견,3,1.0,16.0,F,N,흰색,1040.0,0,0,중,1
진도견,3,1.0,16.0,F,N,"검정,갈색",1040.0,0,0,중,1
진도견,3,1.0,16.0,M,N,흰색,1040.0,1,0,중,1
진도견,3,1.0,16.0,M,N,블랙탄,1040.0,1,0,중,1
진도견,3,1.0,16.5,M,N,아이보리색,1072.5,1,0,중,1
진도견,3,1.0,17.0,M,N,황색,1105.0,1,0,중,1
진도견,3,1.0,18.0,M,N,흰색,1170.0,1,0,중,1
진도견,3,1.0,18.0,M,N,흑갈색,1170.0,1,0,중,1
진도견,3,1.0,18.0,F,N,백갈,1170.0,0,0,중,1
진도견,3,1.0,19.0,M,N,흰색,1235.0,1,0,중,1
진도견,3,1.0,19.0,M,N,흰색,1235.0,1,0,중,1
진도견,2,1.0,20.0,M,N,흰색,1300.0,1,0,대,2
진도견,2,1.0,20.0,M,N,흰색,1300.0,1,0,대,2
진도견,2,1.0,20.5,F,N,황색,1332.5,0,0,대,2
진도견,2,1.0,22.0,M,N,갈색,1430.0,1,0,대,2
진도견,2,1.0,23.0,M,N,갈색,1495.0,1,0,대,2
진도견,2,1.0,25.0,M,N,황색,1625.0,1,0,대,2
진도견,2,1.0,25.5,M,N,검갈,1657.5,1,0,대,2
진도견,2,1.0,11.25,F,N,검정/갈색,731.25,0,0,중,1
진도견,2,1.0,12.0,F,N,"검정,갈색",780.0,0,0,중,1
진도견,2,1.0,12.0,M,N,흰색,780.0,1,0,중,1
진도견,2,1.0,13.0,F,N,흰색,845.0,0,0,중,1
진도견,2,1.0,14.5,F,N,흰색,942.5,0,0,중,1
진도견,2,1.0,31.0,M,N,갈색,2015.0,1,0,대,2
진도견,2,1.0,15.0,F,N,갈색,975.0,0,0,중,1
진도견,2,1.0,15.0,M,Y,갈색,975.0,1,1,중,1
진도견,2,1.0,15.0,M,N,흰색,975.0,1,0,중,1
진도견,2,1.0,15.0,M,N,"검정,갈색",975.0,1,0,중,1
진도견,2,1.0,15.0,M,N,흰색,975.0,1,0,중,1
진도견,2,1.0,16.0,M,N,흰색,1040.0,1,0,중,1
진도견,2,1.0,16.0,F,N,흰색,1040.0,0,0,중,1
진도견,2,1.0,8.0,F,N,황색,520.0,0,0,소,0
진도견,2,1.0,17.0,F,N,흰색,1105.0,0,0,중,1
진도견,2,1.0,17.2,M,N,옅은 갈색/검정,1118.0,1,0,중,1
진도견,2,1.0,18.0,M,N,"검정,갈색",1170.0,1,0,중,1
진도견,2,1.0,18.0,M,N,흑갈색,1170.0,1,0,중,1
진도견,2,1.0,18.0,M,Y,흰색,1170.0,1,1,중,1
진도견,2,1.0,18.0,M,N,흰색,1170.0,1,0,중,1
진도견,1,1.0,21.0,M,N,백색,1365.0,1,0,대,2
진도견,1,1.0,0.8,M,N,갈색,52.0,1,0,소,0
진도견,1,1.0,0.8,M,N,갈색,52.0,1,0,소,0
진도견,1,1.0,0.8,F,N,갈색,52.0,0,0,소,0
진도견,1,1.0,23.0,M,N,흰색,1495.0,1,0,대,2
진도견,1,1.0,23.0,M,N,흰색,1495.0,1,0,대,2
진도견,1,1.0,3.5,F,N,흰색,227.5,0,0,소,0
진도견,1,1.0,12.0,M,N,호구,780.0,1,0,중,1
진도견,1,1.0,12.0,M,N,하양,780.0,1,0,중,1
진도견,1,1.0,4.0,M,N,흰색,260.0,1,0,소,0
진도견,1,1.0,4.2,F,N,블랙탄,273.0,0,0,소,0
진도견,1,1.0,4.3,F,N,황색,279.5,0,0,소,0
진도견,1,1.0,13.0,F,N,흰색,845.0,0,0,중,1
진도견,1,1.0,13.0,M,N,검정흰색,845.0,1,0,중,1
진도견,1,1.0,14.0,M,N,흰색,910.0,1,0,중,1
진도견,1,1.0,15.0,M,N,흰색,975.0,1,0,중,1
진도견,1,1.0,15.0,M,N,흑갈색,975.0,1,0,중,1
진도견,1,1.0,4.8,F,N,호반색,312.0,0,0,소,0
진도견,1,1.0,15.6,F,N,"검정,갈색",1014.0,0,0,중,1
진도견,1,1.0,5.3,M,N,흑회색,344.5,1,0,소,0
진도견,1,1.0,5.5,F,N,흰색,357.5,0,0,소,0
진도견,1,1.0,9.5,M,N,황색,617.5,1,0,소,0
진도견,1,1.0,16.4,F,N,갈색,1066.0,0,0,중,1
진도견,1,1.0,17.5,M,N,백색,1137.5,1,0,중,1
진도견,1,1.0,19.0,F,N,아이보리색,1235.0,0,0,중,1
진도견,0,0.8,2.1,F,N,흰색,136.5,0,0,소,0
진도견,0,0.8,2.6,F,N,흰색,169.0,0,0,소,0
진도견,0,0.8,3.0,F,N,흰색,195.0,0,0,소,0
진도견,0,0.8,3.0,F,N,호구,195.0,0,0,소,0
진도견,0,0.8,3.0,M,N,"검정,갈색",195.0,1,0,소,0
진도견,0,0.8,3.0,F,N,"검정,갈색",195.0,0,0,소,0
진도견,0,0.8,3.16,F,N,검정/갈색,205.4,0,0,소,0
진도견,0,0.8,3.2,M,N,흰색,208.0,1,0,소,0
진도견,0,0.8,3.3,F,N,흰색,214.5,0,0,소,0
진도견,0,0.8,3.6,M,N,흰색,234.0,1,0,소,0
진도견,0,0.8,3.7,F,N,흰색,240.5,0,0,소,0
진도견,0,0.8,30.0,F,N,갈,1950.0,0,0,대,2
진도견,0,0.8,4.7,F,N,흰색,305.5,0,0,소,0
진도견,0,0.8,5.0,F,N,황색,325.0,0,0,소,0
진도견,0,0.8,5.5,M,N,"검정색, 흰색",357.5,1,0,소,0
진도견,0,0.8,7.0,F,N,"검정,갈색",455.0,0,0,소,0
진도견,0,0.8,8.3,M,N,하양,539.5,1,0,소,0
차우차우,6,1.0,20.0,F,N,갈색,1300.0,0,0,대,2
차우차우,4,1.0,23.0,M,N,갈색,1495.0,1,0,대,2
차우차우,0,0.8,10.0,M,N,검갈색,650.0,1,0,중,1
차우차우,0,0.8,6.0,F,N,검갈색,390.0,0,0,소,0
차우차우,0,0.8,7.0,M,N,검갈색,455.0,1,0,소,0
차우차우,0,0.8,17.0,M,N,흰노랑,1105.0,1,0,중,1
치와와,10,0.5,3.7,M,N,갈색,240.5,1,0,소,0
치와와,10,0.5,4.1,M,Y,갈색,266.5,1,1,소,0
치와와,9,0.5,3.9,M,Y,연갈색,253.5,1,1,소,0
치와와,8,0.5,6.3,F,N,흑갈색,409.5,0,0,소,0
치와와,6,0.8,3.0,M,Y,백,195.0,1,1,소,0
치와와,6,0.8,5.0,M,N,흑갈백,325.0,1,0,소,0
치와와,5,0.8,2.5,M,N,갈색,162.5,1,0,소,0
치와와,5,0.8,2.72,F,N,검정/갈색,176.8,0,0,소,0
치와와,5,0.8,3.7,M,Y,갈색,240.5,1,1,소,0
치와와,5,0.8,4.0,M,N,크림색,260.0,1,0,소,0
치와와,4,0.8,1.8,M,N,갈,117.0,1,0,소,0
치와와,4,0.8,2.0,F,Y,흑백,130.0,0,1,소,0
치와와,4,0.8,3.4,M,N,검갈색,221.0,1,0,소,0
치와와,4,0.8,3.5,M,Y,갈/흰,227.5,1,1,소,0
치와와,3,0.8,2.7,F,N,흑갈색,175.5,0,0,소,0
치와와,3,0.8,2.7,F,N,검정,175.5,0,0,소,0
치와와,3,0.8,3.0,M,Y,흑갈백,195.0,1,1,소,0
치와와,3,0.8,3.8,M,N,황색,247.0,1,0,소,0
치와와,3,0.8,3.9,M,N,갈/검/흰,253.5,1,0,소,0
치와와,3,0.8,4.0,F,N,"백색, 갈색",260.0,0,0,소,0
치와와,3,0.8,4.9,F,N,"흑색, 백색",318.5,0,0,소,0
치와와,3,0.8,8.1,M,Y,갈색,526.5,1,1,소,0
치와와,3,0.8,9.0,M,N,흑갈,585.0,1,0,소,0
치와와,2,0.8,1.8,F,N,"흰, 검",117.0,0,0,소,0
치와와,2,0.8,2.5,M,Y,초코탄,162.5,1,1,소,0
치와와,2,0.8,3.3,M,Y,검흰,214.5,1,1,소,0
치와와,2,0.8,4.0,M,N,갈/진갈,260.0,1,0,소,0
치와와,2,0.8,4.0,M,N,백,260.0,1,0,소,0
치와와,2,0.8,5.7,F,N,검정색,370.5,0,0,소,0
치와와,2,0.8,6.54,M,Y,"흰색,검정,갈색",425.1,1,1,소,0
치와와,1,0.8,2.3,M,N,"흰,갈색",149.5,1,0,소,0
치와와,1,0.8,2.8,M,N,흰색/갈색,182.0,1,0,소,0
치와와,1,0.8,2.9,M,N,짙은갈색,188.5,1,0,소,0
치와와,1,0.8,3.1,M,N,흰/갈,201.5,1,0,소,0
치와와,1,0.8,3.3,M,Y,"흑색, 갈색, 백색",214.5,1,1,소,0
치와와,1,0.8,3.6,M,Y,"검은색,흰색",234.0,1,1,소,0
치와와,1,0.8,3.6,M,N,갈/흰,234.0,1,0,소,0
치와와,1,0.8,3.8,F,N,블랙탄,247.0,0,0,소,0
치와와,1,0.8,5.5,M,N,백갈,357.5,1,0,소,0
치와와,0,0.5,1.5,M,N,쵸코,97.5,1,0,소,0
치와와,0,0.5,1.7,M,N,흰갈색,110.5,1,0,소,0
치와와,0,0.5,1.8,M,N,갈/검/흰,117.0,1,0,소,0
치와와,0,0.5,2.0,M,N,갈,130.0,1,0,소,0
치와와,0,0.5,2.5,M,N,쵸코,162.5,1,0,소,0
카네코르소,5,1.0,35.0,M,Y,검정,2275.0,1,1,대,2
캐벌리어 킹 찰스 스파니엘,5,1.0,13.0,M,N,"흰색,갈색",845.0,1,0,중,1
캐벌리어 킹 찰스 스파니엘,5,1.0,9.0,M,N,"갈색,흰색",585.0,1,0,소,0
캐벌리어 킹 찰스 스파니엘,2,1.0,3.8,M,N,"갈색, 백색",247.0,1,0,소,0
케인 코르소,2,1.0,40.0,M,N,검정색,2600.0,1,0,대,2
코리아 트라이 하운드,3,1.5,20.0,M,N,"크림색, 흰색",1300.0,1,0,대,2
코리아 트라이 하운드,2,1.5,17.0,M,N,흰색,1105.0,1,0,중,1
코카스파니엘,10,0.5,10.0,M,Y,크림,650.0,1,1,중,1
코카스파니엘,10,0.5,13.0,M,N,갈,845.0,1,0,중,1
코카스파니엘,9,0.5,12.0,M,Y,아이보리색,780.0,1,1,중,1
코카스파니엘,8,0.5,12.9,M,Y,"백색, 갈색",838.5,1,1,중,1
코카스파니엘,8,0.5,9.5,F,N,연갈색,617.5,0,0,소,0
코카스파니엘,7,1.0,11.5,M,N,크림색,747.5,1,0,중,1
코카스파니엘,6,1.0,14.0,M,Y,갈 백,910.0,1,1,중,1
코카스파니엘,6,1.0,16.3,M,Y,갈색,1059.5,1,1,중,1
코카스파니엘,5,1.0,10.4,M,N,갈색,676.0,1,0,중,1
코카스파니엘,5,1.0,11.0,M,N,아이보리색,715.0,1,0,중,1
코카스파니엘,5,1.0,9.6,M,N,연갈,624.0,1,0,소,0
코카스파니엘,4,1.0,6.0,F,N,갈색,390.0,0,0,소,0
코카스파니엘,3,1.0,7.0,F,N,검정색,455.0,0,0,소,0
코카스파니엘,2,1.0,10.0,M,Y,갈색,650.0,1,1,중,1
콜리,2,1.0,25.0,M,N,갈백색,1625.0,1,0,대,2
토이 푸들,12,0.5,4.0,M,Y,갈색,260.0,1,1,소,0
티베탄 마스티프,3,0.8,40.0,M,N,갈/검,2600.0,1,0,대,2
퍼그,13,0.5,9.0,M,Y,갈흑,585.0,1,1,소,0
퍼그,8,0.5,9.5,M,N,크림/검정,617.5,1,0,소,0
퍼그,5,0.8,12.5,F,N,연갈색,812.5,0,0,중,1
퍼그,4,0.8,7.5,M,N,갈/검,487.5,1,0,소,0
퍼그,3,0.8,6.0,M,Y,흑갈백,390.0,1,1,소,0
퍼그,3,0.8,9.0,M,Y,갈색,585.0,1,1,소,0
퍼그,2,0.8,10.0,M,N,갈색,650.0,1,0,중,1
퍼그,2,0.8,10.0,M,Y,"갈색, 검은색",650.0,1,1,중,1
퍼그,2,0.8,10.0,M,N,갈흑,650.0,1,0,중,1
퍼그,2,0.8,8.6,M,Y,검정,559.0,1,1,소,0
퍼그,2,0.8,9.0,M,Y,크림색,585.0,1,1,소,0
페키니즈,6,1.0,5.0,F,N,흰색,325.0,0,0,소,0
페키니즈,5,1.0,6.9,M,N,흰색,448.5,1,0,소,0
포메라니안,13,0.5,2.3,M,N,"연갈색, 백색",149.5,1,0,소,0
포메라니안,12,0.5,4.0,M,Y,갈백,260.0,1,1,소,0
포메라니안,12,0.5,4.0,F,N,흰색,260.0,0,0,소,0
포메라니안,12,0.5,6.0,M,Y,갈색,390.0,1,1,소,0
포메라니안,11,0.5,3.4,F,N,흰갈,221.0,0,0,소,0
포메라니안,10,0.5,1.5,F,N,흰색,97.5,0,0,소,0
포메라니안,10,0.5,2.0,F,N,흰색,130.0,0,0,소,0
포메라니안,10,0.5,2.5,M,N,백,162.5,1,0,소,0
포메라니안,10,0.5,2.5,M,N,백,162.5,1,0,소,0
포메라니안,10,0.5,2.7,M,N,갈색,175.5,1,0,소,0
포메라니안,10,0.5,4.0,M,Y,흰색,260.0,1,1,소,0
포메라니안,9,0.5,5.2,F,N,흰색,338.0,0,0,소,0
포메라니안,8,0.5,2.0,M,N,흰색,130.0,1,0,소,0
포메라니안,8,0.5,2.5,M,N,검정색 갈색,162.5,1,0,소,0
포메라니안,8,0.5,4.0,F,N,흰색,260.0,0,0,소,0
포메라니안,8,0.5,6.7,M,Y,흰색,435.5,1,1,소,0
포메라니안,7,1.0,2.0,M,N,황색,130.0,1,0,소,0
포메라니안,7,1.0,3.2,F,N,갈색,208.0,0,0,소,0
포메라니안,7,1.0,3.2,M,N,흰,208.0,1,0,소,0
포메라니안,7,1.0,3.5,M,N,백,227.5,1,0,소,0
포메라니안,7,1.0,4.0,M,N,갈백,260.0,1,0,소,0
포메라니안,7,1.0,5.0,M,N,"백,갈색",325.0,1,0,소,0
포메라니안,7,1.0,7.2,M,Y,아이보리색,468.0,1,1,소,0
포메라니안,6,1.0,1.5,M,N,흰색,97.5,1,0,소,0
포메라니안,6,1.0,2.0,F,N,갈색,130.0,0,0,소,0
포메라니안,6,1.0,3.0,F,N,흰색,195.0,0,0,소,0
포메라니안,6,1.0,3.1,F,N,흰색,201.5,0,0,소,0
